,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count
23889,"[28, 53, 878]",500664,en,Upgrade,21.413,2018-06-01,Upgrade,7.4,1326
23890,"[18, 53, 10770]",530442,en,"My Teacher, My Obsession",21.285999999999998,2018-06-12,"My Teacher, My Obsession",4.7,36
23891,[28],347375,en,Mile 22,21.246,2018-08-17,Mile 22,6.0,920
23892,"[53, 80, 9648, 35, 18]",484247,en,A Simple Favor,21.121,2018-09-14,A Simple Favor,6.6,1756
23893,"[12, 35, 10751, 14]",420814,en,Christopher Robin,20.930999999999997,2018-08-03,Christopher Robin,7.4,1280
23894,"[53, 27]",424139,en,Halloween,20.839000000000002,2018-10-19,Halloween,6.4,2020
23895,"[80, 53]",401469,en,Widows,20.628,2018-11-16,Widows,6.5,941
23896,"[10749, 18]",398818,en,Call Me by Your Name,20.504,2017-11-24,Call Me by Your Name,8.3,4957
23897,"[28, 12, 35, 14]",353486,en,Jumanji: Welcome to the Jungle,20.395,2017-12-20,Jumanji: Welcome to the Jungle,6.7,7213
23898,"[27, 18]",434555,en,The Possession of Hannah Grace,20.262999999999998,2018-11-30,The Possession of Hannah Grace,5.1,393
23899,[18],517814,ar,کفرناحوم,20.249000000000002,2018-12-14,Capernaum,8.4,329
23900,"[12, 35, 14, 10751, 27]",442062,en,Goosebumps 2: Haunted Halloween,20.238,2018-10-12,Goosebumps 2: Haunted Halloween,5.6,428
23901,[16],495925,ja,映画ドラえもん のび太の宝島,20.176,2018-12-31,Doraemon the Movie: Nobita's Treasure Island,5.9,21
23902,"[18, 36, 35]",429197,en,Vice,20.125,2018-12-25,Vice,7.1,1213
23903,"[18, 10751]",406997,en,Wonder,20.101,2017-11-17,Wonder,8.2,3959
23904,"[28, 53]",399035,en,The Commuter,20.063,2018-01-12,The Commuter,6.2,2394
23905,[18],426426,es,Roma,20.04,2018-11-21,Roma,7.8,1859
23906,"[16, 10751, 12, 35]",364689,en,Ferdinand,19.479,2017-12-15,Ferdinand,7.1,1425
23907,"[10749, 35]",454619,en,Overboard,19.477,2018-05-04,Overboard,6.3,535
23908,"[9648, 35, 80]",445571,en,Game Night,19.459,2018-02-23,Game Night,6.9,2756
23909,"[35, 28]",567604,en,Once Upon a Deadpool,19.428,2018-12-11,Once Upon a Deadpool,7.0,238
23910,"[9648, 12, 35, 80]",426563,en,Holmes & Watson,19.331,2018-12-25,Holmes & Watson,4.1,217
23911,"[28, 35]",454992,en,The Spy Who Dumped Me,19.224,2018-08-03,The Spy Who Dumped Me,6.4,966
23912,"[80, 18]",470044,en,The Hate U Give,19.135,2018-10-19,The Hate U Give,8.2,636
23913,"[18, 28]",459910,en,Braven,18.750999999999998,2018-02-02,Braven,5.9,356
23914,"[35, 18]",455980,en,Tag,18.5,2018-06-15,Tag,6.8,1297
23915,"[28, 53, 10752, 18]",460555,zh,红海行动,18.160999999999998,2018-02-23,Operation Red Sea,6.5,51
23916,"[9648, 53]",401981,en,Red Sparrow,18.117,2018-03-02,Red Sparrow,6.5,3406
23917,"[28, 80, 18, 53]",395990,en,Death Wish,18.014,2018-03-02,Death Wish,5.9,1207
23918,"[18, 27, 53]",529962,en,The Perfection,17.999000000000002,2018-09-20,The Perfection,6.6,272
23919,"[35, 18, 10749]",455207,en,Crazy Rich Asians,17.969,2018-08-15,Crazy Rich Asians,7.1,1496
23920,[27],505058,en,Unfriended: Dark Web,17.861,2018-07-20,Unfriended: Dark Web,6.1,365
23921,"[53, 80, 18, 28]",471507,en,Destroyer,17.815,2018-12-25,Destroyer,5.9,176
23922,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri",17.808,2017-11-10,"Three Billboards Outside Ebbing, Missouri",8.2,5432
23923,[10749],556803,en,The Princess Switch,17.79,2018-11-16,The Princess Switch,7.1,1109
23924,"[10749, 18]",419478,en,Midnight Sun,17.721,2018-03-23,Midnight Sun,7.7,1608
23925,"[18, 80]",401847,en,Can You Ever Forgive Me?,17.604,2018-10-19,Can You Ever Forgive Me?,6.9,450
23926,"[18, 27, 80, 53]",398173,en,The House That Jack Built,17.555999999999997,2018-11-28,The House That Jack Built,7.3,752
23927,[18],451915,en,Beautiful Boy,17.409000000000002,2018-10-12,Beautiful Boy,7.6,500
23928,"[18, 80]",505192,ja,万引き家族,17.361,2018-11-23,Shoplifters,8.0,492
23929,[18],492452,en,Ben Is Back,17.273,2018-12-07,Ben Is Back,6.7,254
23930,"[80, 53, 35, 18, 9648]",396461,en,Under the Silver Lake,17.182000000000002,2019-04-19,Under the Silver Lake,6.4,338
23931,"[878, 53, 18, 10749]",529216,es,Durante la tormenta,17.172,2018-06-14,Mirage,7.6,452
23932,"[9648, 53, 27]",439015,en,Slender Man,16.999000000000002,2018-08-10,Slender Man,4.0,712
23933,"[27, 14, 35, 10770]",518158,en,Leprechaun Returns,16.973,2018-12-11,Leprechaun Returns,4.8,30
23934,"[12, 35, 16]",399174,en,Isle of Dogs,16.954,2018-03-23,Isle of Dogs,7.9,1942
23935,"[12, 18]",407436,en,Mowgli: Legend of the Jungle,16.926,2018-11-29,Mowgli: Legend of the Jungle,6.6,1373
23936,"[27, 14]",361292,en,Suspiria,16.925,2018-10-26,Suspiria,7.0,752
23938,"[18, 36]",476764,en,The Front Runner,16.83,2018-11-06,The Front Runner,5.9,108
23939,"[35, 18, 10749]",462919,en,Sierra Burgess Is a Loser,16.804000000000002,2018-09-07,Sierra Burgess Is a Loser,6.5,2243
23940,"[35, 18, 37]",537996,en,The Ballad of Buster Scruggs,16.787,2018-11-09,The Ballad of Buster Scruggs,7.2,1604
23941,"[53, 10749, 12]",429300,en,Adrift,16.785999999999998,2018-06-01,Adrift,6.7,1264
23942,"[28, 80]",337170,en,American Made,16.748,2017-09-29,American Made,6.7,2188
23943,"[10751, 35, 16, 12]",387592,en,Early Man,16.675,2018-02-16,Early Man,5.9,338
23944,[35],431530,en,A Bad Moms Christmas,16.604,2017-11-01,A Bad Moms Christmas,6.3,1044
23945,"[18, 27]",507076,fr,Climax,16.574,2019-03-01,Climax,7.3,352
23946,"[16, 28, 35, 878]",474395,en,Teen Titans Go! To the Movies,16.523,2018-07-27,Teen Titans Go! To the Movies,7.0,304
23947,"[80, 28, 53]",438674,en,Dragged Across Concrete,16.389,2019-03-22,Dragged Across Concrete,6.6,127
23948,"[10749, 35]",503616,en,Second Act,16.322,2018-12-21,Second Act,6.2,361
23949,"[27, 53]",467660,en,Unsane,16.316,2018-03-23,Unsane,6.2,667
23950,[35],460668,en,I Feel Pretty,16.298,2018-04-20,I Feel Pretty,6.4,1088
23951,"[12, 14]",11253,en,Hellboy II: The Golden Army,16.266,2008-07-11,Hellboy II: The Golden Army,6.7,2820
23952,"[28, 53, 27, 14, 9648]",460885,en,Mandy,16.24,2018-09-13,Mandy,6.2,618
23953,"[878, 53, 10749]",476926,en,The Titan,16.232,2018-03-30,The Titan,5.3,654
23954,"[9648, 18, 53]",491584,ko,버닝,16.152,2018-11-09,Burning,7.4,314
23955,"[18, 36]",454652,en,Colette,16.142,2018-09-21,Colette,7.0,320
23956,"[18, 36]",457136,en,Mary Queen of Scots,16.115,2018-12-07,Mary Queen of Scots,6.6,592
23957,"[28, 18]",496274,en,The Thinning: New World Order,16.082,2018-10-17,The Thinning: New World Order,6.6,36
23958,"[53, 878]",470894,en,At First Light,16.078,2018-03-10,At First Light,6.1,42
23959,"[9648, 27, 53]",406563,en,Insidious: The Last Key,16.017,2018-01-05,Insidious: The Last Key,6.1,1306
23960,"[35, 18]",391713,en,Lady Bird,15.974,2017-11-03,Lady Bird,7.3,3866
23961,"[16, 12, 10751]",381719,en,Peter Rabbit,15.974,2018-02-09,Peter Rabbit,6.5,650
23962,"[10749, 18, 10402]",417261,en,Forever My Girl,15.953,2018-01-26,Forever My Girl,7.4,406
23963,"[18, 37, 36]",384680,en,Hostiles,15.937000000000001,2017-12-22,Hostiles,6.7,1056
23964,"[80, 18, 9648]",392044,en,Murder on the Orient Express,15.937000000000001,2017-11-10,Murder on the Orient Express,6.7,5406
23965,"[9648, 53, 27, 878]",384521,en,The Cloverfield Paradox,15.932,2018-02-04,The Cloverfield Paradox,5.6,1716
23966,"[14, 878, 35]",424781,en,Sorry to Bother You,15.887,2018-07-06,Sorry to Bother You,6.9,481
23967,"[16, 10751]",456154,fr,Croc-Blanc,15.879000000000001,2018-01-21,White Fang,7.2,69
23968,"[35, 18]",437586,en,Mid90s,15.753,2018-10-19,Mid90s,7.5,301
23969,"[35, 10749]",458423,en,Mamma Mia! Here We Go Again,15.72,2018-07-20,Mamma Mia! Here We Go Again,7.2,1722
23970,"[35, 18, 10749]",449176,en,"Love, Simon",15.607999999999999,2018-03-16,"Love, Simon",8.2,3165
23971,"[18, 36]",446354,en,The Post,15.550999999999998,2017-12-22,The Post,7.0,2506
23972,"[12, 14, 10749, 18]",385448,en,The Little Mermaid,15.482000000000001,2018-08-17,The Little Mermaid,4.8,461
23973,[18],389015,en,"I, Tonya",15.407,2017-12-08,"I, Tonya",7.5,2904
23974,[18],491472,en,At Eternity's Gate,15.363,2018-11-16,At Eternity's Gate,6.9,490
23975,"[18, 36]",399404,en,Darkest Hour,15.331,2017-11-22,Darkest Hour,7.3,2715
23976,"[28, 80]",479040,en,Acts of Violence,15.314,2018-01-12,Acts of Violence,6.0,173
23977,"[18, 10749]",400617,en,Phantom Thread,15.269,2017-12-25,Phantom Thread,7.2,1617
23978,"[878, 53]",396806,en,Anon,15.245,2018-05-04,Anon,5.8,681
23979,[18],443463,en,Leave No Trace,15.199000000000002,2018-06-29,Leave No Trace,6.8,417
23980,"[878, 28, 12, 10751]",438590,en,A-X-L,15.123,2018-08-24,A-X-L,5.7,383
23981,"[14, 18, 35, 10749, 10751]",2280,en,Big,15.030999999999999,1988-06-03,Big,7.0,1813
23982,"[12, 35, 10751]",346648,en,Paddington 2,15.027000000000001,2018-01-12,Paddington 2,7.5,887
23983,"[16, 28, 18, 878]",487670,en,The Death of Superman,14.909,2018-07-03,The Death of Superman,7.4,255
23984,"[35, 10402]",353616,en,Pitch Perfect 3,14.89,2017-12-22,Pitch Perfect 3,6.5,1884
23985,"[27, 9648, 53]",476299,en,Ghostland,14.780999999999999,2018-06-22,Ghostland,7.2,764
23986,"[35, 18]",489925,en,Eighth Grade,14.777000000000001,2018-07-13,Eighth Grade,7.4,519
23987,"[35, 18]",394741,en,Stan & Ollie,14.764000000000001,2018-12-28,Stan & Ollie,7.1,272
23988,[35],353576,en,The Con Is On,14.662,2018-05-04,The Con Is On,4.0,57
23989,"[18, 36, 80]",433498,en,Papillon,14.655999999999999,2018-08-24,Papillon,7.4,645
23990,"[80, 18]",396371,en,Molly's Game,14.64,2017-12-25,Molly's Game,7.1,1724
23991,"[18, 10752]",435577,no,Den 12. mann,14.634,2018-05-04,The 12th Man,7.5,134
23992,"[18, 80, 99]",489931,en,American Animals,14.619000000000002,2018-06-01,American Animals,7.0,315
23993,"[28, 53, 18]",379149,en,The Foreigner,14.616,2017-10-13,The Foreigner,6.7,1086
23994,"[53, 878, 28]",406761,en,Hotel Artemis,14.585,2018-06-08,Hotel Artemis,5.9,471
23995,"[27, 53]",526051,en,Look Away,14.514000000000001,2018-10-12,Look Away,5.9,148
23996,"[28, 878, 53]",522964,en,Incoming,14.411,2018-05-04,Incoming,3.7,29
23997,"[53, 9648, 14, 27]",424121,en,Apostle,14.401,2018-09-21,Apostle,6.1,536
23998,"[28, 16]",485942,ja,ニンジャバットマン,14.38,2018-04-24,Batman Ninja,5.6,421
23999,"[53, 27]",460019,en,Truth or Dare,14.354000000000001,2018-04-13,Truth or Dare,6.0,2005
24000,"[35, 10749]",239,en,Some Like It Hot,14.2,1959-03-18,Some Like It Hot,8.2,1562
24001,"[18, 53, 28, 80]",283601,en,Galveston,14.187000000000001,2018-10-19,Galveston,6.1,126
24002,"[10749, 35]",384677,en,Set It Up,14.130999999999998,2018-06-12,Set It Up,7.0,1501
24003,"[18, 9648, 53]",411144,en,We Have Always Lived in the Castle,14.027999999999999,2019-05-17,We Have Always Lived in the Castle,5.2,24
24004,"[35, 80, 18]",429203,en,The Old Man & the Gun,14.001,2018-09-28,The Old Man & the Gun,6.5,306
24005,"[27, 53]",346364,en,It,13.966,2017-09-08,It,7.2,10931
24006,"[35, 18]",400579,en,Tully,13.931,2018-05-04,Tully,6.9,624
24007,"[18, 28, 36]",454227,en,Outlaw King,13.897,2018-11-09,Outlaw King,6.9,625
24008,[35],391710,en,A Futile and Stupid Gesture,13.81,2018-01-24,A Futile and Stupid Gesture,6.6,147
24009,"[80, 18]",438808,en,White Boy Rick,13.794,2018-09-14,White Boy Rick,6.3,277
24010,"[878, 53, 18, 28]",429415,en,Extinction,13.757,2018-07-27,Extinction,5.9,850
24011,"[53, 9648, 18, 27]",395841,en,Hold the Dark,13.753,2018-09-22,Hold the Dark,5.2,436
24012,"[35, 18, 37]",440161,en,The Sisters Brothers,13.738,2018-09-21,The Sisters Brothers,7.0,590
24013,"[28, 18, 80]",500919,en,211,13.700999999999999,2018-06-08,211,5.2,134
24014,[35],399796,en,Life of the Party,13.696,2018-05-11,Life of the Party,6.2,435
24015,"[18, 36, 53]",493551,en,Operation Finale,13.692,2018-08-29,Operation Finale,6.7,282
24016,"[28, 878, 53]",274855,en,Geostorm,13.652999999999999,2017-10-20,Geostorm,5.8,2246
24017,"[53, 27]",473149,en,Traffik,13.64,2018-04-20,Traffik,5.7,169
24018,[18],472451,en,Boy Erased,13.629000000000001,2018-11-02,Boy Erased,7.2,431
24019,"[878, 27, 28]",492336,en,Deep Blue Sea 2,13.622,2018-04-17,Deep Blue Sea 2,4.5,194
24020,"[18, 10749, 80]",465914,en,If Beale Street Could Talk,13.579,2018-12-14,If Beale Street Could Talk,7.2,388
24021,[99],557635,en,After Porn Ends 3,13.442,2018-10-30,After Porn Ends 3,5.6,34
24022,[18],797,sv,Persona,13.342,1967-03-06,Persona,8.3,726
24023,"[28, 80, 53]",430040,en,The Hurricane Heist,13.335,2018-03-09,The Hurricane Heist,5.4,476
24024,"[53, 53]",505177,en,10 x 10,13.334000000000001,2018-04-13,10x10,5.2,218
24025,"[27, 53]",371608,en,The Strangers: Prey at Night,13.31,2018-03-09,The Strangers: Prey at Night,5.4,621
24026,"[53, 18, 36]",476678,en,Backstabbing for Beginners,13.292,2018-04-27,Backstabbing for Beginners,6.3,78
24027,"[18, 14]",419831,en,I Kill Giants,13.272,2018-03-23,I Kill Giants,6.1,619
24028,"[35, 18]",371638,en,The Disaster Artist,13.27,2017-12-01,The Disaster Artist,7.2,1895
24029,"[35, 18]",472734,en,Dumplin',13.220999999999998,2018-12-07,Dumplin',7.1,658
24030,"[878, 28, 53]",426865,en,UFO,13.218,2018-09-04,UFO,6.1,114
24031,"[18, 10402, 35]",470333,en,Hearts Beat Loud,13.200999999999999,2018-06-08,Hearts Beat Loud,7.4,87
24032,"[10752, 18, 36, 28]",429351,en,12 Strong,13.183,2018-01-19,12 Strong,5.6,1312
24033,"[28, 18, 53]",525554,fr,Lukas,13.128,2019-01-11,The Bouncer,5.7,83
24034,"[12, 28, 14]",522417,en,The Scorpion King: Book of Souls,13.107000000000001,2018-10-23,The Scorpion King: Book of Souls,5.0,71
24035,[35],399131,en,Dude,13.046,2018-04-20,Dude,5.6,494
24036,"[28, 80, 53]",455236,en,Accident Man,13.019,2018-02-06,Accident Man,4.9,155
24037,[18],426613,en,The Miseducation of Cameron Post,13.0,2018-08-03,The Miseducation of Cameron Post,7.1,317
24038,"[10749, 16, 35, 10751, 14, 9648, 12]",370567,en,Sherlock Gnomes,12.987,2018-03-23,Sherlock Gnomes,5.4,343
24039,[27],429476,en,Hell Fest,12.955,2018-09-28,Hell Fest,5.5,273
24040,[18],458737,en,First Reformed,12.943,2018-05-18,First Reformed,6.9,446
24041,"[80, 18]",425336,es,Loving Pablo,12.937000000000001,2018-06-15,Loving Pablo,6.1,505
24042,"[53, 14]",448095,en,I Still See You,12.867,2018-10-12,I Still See You,6.8,196
24043,"[18, 14, 10749]",465136,en,Every Day,12.845999999999998,2018-02-23,Every Day,7.0,1040
24044,"[35, 18]",454283,en,Action Point,12.84,2018-06-01,Action Point,5.2,136
24045,[35],454293,en,Night School,12.786,2018-09-28,Night School,6.0,775
24046,"[14, 18, 53, 27]",362826,en,Wildling,12.775,2018-04-13,Wildling,5.5,137
24047,"[10749, 35, 18]",489929,en,Destination Wedding,12.732000000000001,2018-08-24,Destination Wedding,5.5,185
24048,[18],413362,en,"Roman J. Israel, Esq.",12.687999999999999,2017-11-17,"Roman J. Israel, Esq.",6.2,499
24049,[53],398181,en,You Were Never Really Here,12.59,2018-04-06,You Were Never Really Here,6.6,1027
24050,"[18, 53, 12, 27]",425972,en,Cargo,12.552,2018-04-19,Cargo,6.3,724
24051,"[12, 878, 10751, 14]",407451,en,A Wrinkle in Time,12.529000000000002,2018-03-09,A Wrinkle in Time,5.0,1073
24052,[35],419680,en,Daddy's Home 2,12.525,2017-11-10,Daddy's Home 2,6.0,1267
24053,[878],506072,en,Prospect,12.458,2018-11-02,Prospect,6.2,89
24054,[35],354861,en,Father Figures,12.45,2017-12-22,Father Figures,5.8,277
24055,"[14, 9648, 53, 27]",416234,en,Winchester,12.44,2018-02-02,Winchester,5.7,884
24056,[99],490003,en,Won't You Be My Neighbor?,12.439,2018-06-08,Won't You Be My Neighbor?,8.3,204
24057,"[35, 10749]",463053,en,Ibiza,12.388,2018-05-25,Ibiza,5.8,797
24058,[18],340613,en,The Wife,12.374,2018-08-17,The Wife,7.2,441
24059,"[35, 10749, 14]",433310,en,When We First Met,12.373,2018-02-09,When We First Met,6.6,1433
24060,"[53, 28, 16, 878]",471474,en,Batman: Gotham by Gaslight,12.370999999999999,2018-01-12,Batman: Gotham by Gaslight,6.5,271
24061,"[28, 18, 12]",474392,en,Samson,12.345,2018-02-16,Samson,5.4,69
24062,"[18, 27, 53, 9648]",399366,en,Marrowbone,12.293,2018-04-13,Marrowbone,7.1,480
24063,"[878, 9648, 18, 53, 10770]",569547,en,Black Mirror: Bandersnatch,12.282,2018-12-28,Black Mirror: Bandersnatch,7.0,1932
24064,"[35, 18, 10749]",514619,en,Nobody's Fool,12.276,2018-11-02,Nobody's Fool,5.9,96
24065,"[878, 27, 53]",430231,en,The Endless,12.259,2018-04-06,The Endless,6.4,321
24066,"[35, 10770]",505159,en,Chris Rock: Tamborine,12.235999999999999,2018-02-14,Chris Rock: Tamborine,6.5,61
24067,"[35, 28, 80]",340022,en,Gringo,12.225999999999999,2018-03-09,Gringo,5.9,321
24068,"[53, 80, 28]",497814,en,Breaking In,12.187999999999999,2018-05-13,Breaking In,5.9,290
24069,"[18, 27]",429417,en,Ghost Stories,12.187000000000001,2018-04-20,Ghost Stories,6.5,558
24070,"[35, 18]",518452,en,Like Father,12.145,2018-08-03,Like Father,6.4,359
24071,"[80, 18]",512412,en,Backtrace,12.139000000000001,2018-12-14,Backtrace,5.5,44
24072,"[18, 10749]",390874,en,Ashes in the Snow,12.095999999999998,2019-01-11,Ashes in the Snow,7.1,33
24073,"[35, 10749]",519035,en,Nappily Ever After,12.057,2018-09-21,Nappily Ever After,7.3,549
24074,"[28, 12, 878, 16]",449574,ja,GODZILLA 怪獣惑星,12.055,2018-01-17,Godzilla: Planet of the Monsters,6.2,177
24075,"[28, 80]",500475,en,SuperFly,12.046,2018-06-13,SuperFly,6.5,130
24076,[36],476968,en,"Paul, Apostle of Christ",12.005,2018-03-28,"Paul, Apostle of Christ",7.1,98
24077,"[35, 18, 36]",369192,en,Battle of the Sexes,11.988,2017-09-22,Battle of the Sexes,6.9,1045
24078,"[53, 18, 80]",433627,en,7 Days in Entebbe,11.924000000000001,2018-03-16,7 Days in Entebbe,5.8,186
24079,"[80, 18]",507505,es,El Ángel,11.868,2018-11-09,The Angel,7.0,97
24080,"[18, 10749]",446696,en,Life Itself,11.86,2018-09-21,Life Itself,7.1,107
24081,"[28, 53, 27]",467938,fr,Revenge,11.795,2018-05-11,Revenge,6.4,662
24082,"[28, 16, 878]",11299,ja,カウボーイビバップ 天国の扉,11.761,2002-08-11,Cowboy Bebop: The Movie,7.7,311
24083,"[18, 10402]",429202,en,Vox Lux,11.76,2018-12-07,Vox Lux,6.0,100
24084,"[53, 18]",500904,en,A Vigilante,11.743,2019-03-29,A Vigilante,5.1,68
24085,"[35, 36]",402897,en,The Death of Stalin,11.697000000000001,2018-03-09,The Death of Stalin,7.0,733
24086,[53],467632,en,Bad Samaritan,11.682,2018-05-04,Bad Samaritan,6.7,210
24087,"[18, 878, 53]",401905,en,Fahrenheit 451,11.657,2018-06-18,Fahrenheit 451,5.4,362
24088,[99],489988,en,Three Identical Strangers,11.609000000000002,2018-06-29,Three Identical Strangers,7.6,174
24089,"[18, 36, 53]",453201,en,The 15:17 to Paris,11.575999999999999,2018-02-09,The 15:17 to Paris,5.3,799
24090,[10749],503403,en,My Perfect Romance,11.57,2018-02-14,My Perfect Romance,5.5,111
24091,[27],433808,en,The Ritual,11.542,2018-02-09,The Ritual,6.0,1088
24092,"[35, 10749, 18]",502682,en,Book Club,11.514000000000001,2018-05-18,Book Club,6.0,301
24093,"[35, 18]",489930,en,Blindspotting,11.491,2018-07-20,Blindspotting,7.6,224
24094,"[18, 10749]",332283,en,Mary Shelley,11.487,2018-05-25,Mary Shelley,7.1,388
24095,[99],515042,en,Free Solo,11.474,2018-08-31,Free Solo,8.0,355
24096,"[16, 18, 14]",476292,ja,さよならの朝に約束の花をかざろう,11.298,2018-07-20,Maquia: When the Promised Flower Blooms,7.0,67
24097,"[35, 10749]",458344,en,"Juliet, Naked",11.277999999999999,2018-08-17,"Juliet, Naked",6.4,137
24098,"[10749, 35, 10751]",555850,en,The Holiday Calendar,11.270999999999999,2018-11-02,The Holiday Calendar,6.7,569
24099,[35],507143,en,Candy Jar,11.267999999999999,2018-04-27,Candy Jar,6.4,281
24100,"[18, 53]",397722,en,Thoroughbreds,11.241,2018-03-09,Thoroughbreds,6.3,398
24101,"[10752, 18]",497916,nl,Bankier van het Verzet,11.238,2018-09-11,The Resistance Banker,6.7,80
24102,"[53, 9648, 27]",521935,en,Cam,11.232999999999999,2018-11-16,Cam,5.9,607
24103,"[9648, 53]",458109,en,Spinning Man,11.19,2018-04-06,Spinning Man,5.4,166
24104,"[28, 16]",487242,en,Suicide Squad: Hell to Pay,11.138,2018-03-27,Suicide Squad: Hell to Pay,6.7,180
24105,"[53, 27]",340601,en,Delirium,11.103,2018-05-22,Delirium,5.4,84
24106,"[28, 18]",447665,en,Kickboxer: Contrataque,11.103,2018-01-26,Kickboxer: Contrataque,4.9,85
24107,[12],416194,no,Skjelvet,11.050999999999998,2018-12-14,The Quake,6.7,81
24108,"[53, 27, 35]",401561,en,Mom and Dad,11.034,2018-01-19,Mom and Dad,5.1,375
24109,"[18, 53]",385360,en,Billionaire Boys Club,11.019,2018-08-03,Billionaire Boys Club,5.6,136
24110,"[18, 9648]",369523,en,The Tale,10.962,2018-01-20,The Tale,7.4,157
24111,"[53, 14, 10749, 18]",517839,sv,Gräns,10.945,2018-10-26,Border,6.7,172
24112,"[53, 18, 80, 9648]",446791,en,All the Money in the World,10.940999999999999,2017-12-25,All the Money in the World,6.4,1200
24113,[18],489927,en,The Kindergarten Teacher,10.923,2018-01-18,The Kindergarten Teacher,6.8,95
24114,"[18, 37]",438145,en,Black '47,10.91,2018-09-28,Black '47,6.5,87
24115,"[35, 27]",472226,en,Blood Fest,10.883,2018-03-09,Blood Fest,4.9,55
24116,"[53, 27]",426814,en,The Domestics,10.878,2018-06-28,The Domestics,6.1,136
24117,"[28, 27]",485415,en,Day of the Dead: Bloodline,10.872,2018-01-05,Day of the Dead: Bloodline,4.1,238
24118,"[16, 10749, 18]",513347,zh,肆式青春,10.856,2018-07-06,Flavors of Youth,6.7,225
